sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations
40,0.2,0.8,1,1,1.5,67,0,4
40,0.2,0.8,1,1,1.5,67,1,4
40,0.2,0.8,1,1,1.5,67,2,4
40,0.2,0.8,1,1,1.5,67,3,7
40,0.2,0.8,1,1,1.5,67,4,4
40,0.2,0.8,1,1,1.5,67,5,5
40,0.2,0.8,1,1,1.5,67,6,5
40,0.2,0.8,1,1,1.5,67,7,4
40,0.2,0.8,1,1,1.5,67,8,4
40,0.2,0.8,1,1,1.5,67,9,5
40,0.2,0.8,1,1,1.5,67,10,5
40,0.2,0.8,1,1,1.5,67,11,5
40,0.2,0.8,1,1,1.5,67,12,4
40,0.2,0.8,1,1,1.5,67,13,4
40,0.2,0.8,1,1,1.5,67,14,5
40,0.2,0.8,1,1,1.5,67,15,5
40,0.2,0.8,1,1,1.5,67,16,4
40,0.2,0.8,1,1,1.5,67,17,5
40,0.2,0.8,1,1,1.5,67,18,4
40,0.2,0.8,1,1,1.5,67,19,4
40,0.2,0.8,1,1,1.5,67,20,4
40,0.2,0.8,1,1,1.5,67,21,4
40,0.2,0.8,1,1,1.5,67,22,4
40,0.2,0.8,1,1,1.5,67,23,5
40,0.2,0.8,1,1,1.5,67,24,4
40,0.2,0.8,1,1,1.5,67,25,4
40,0.2,0.8,1,1,1.5,67,26,4
40,0.2,0.8,1,1,1.5,67,27,4
40,0.2,0.8,1,1,1.5,67,28,4
40,0.2,0.8,1,1,1.5,67,29,4
40,0.2,0.8,1,1,1.5,67,30,4
40,0.2,0.8,1,1,1.5,67,31,5
40,0.2,0.8,1,1,1.5,67,32,4
40,0.2,0.8,1,1,1.5,67,33,5
40,0.2,0.8,1,1,1.5,67,34,4
40,0.2,0.8,1,1,1.5,67,35,5
40,0.2,0.8,1,1,1.5,67,36,4
40,0.2,0.8,1,1,1.5,67,37,4
40,0.2,0.8,1,1,1.5,67,38,4
40,0.2,0.8,1,1,1.5,67,39,5
40,0.2,0.8,1,1,1.5,67,40,4
40,0.2,0.8,1,1,1.5,67,41,4
40,0.2,0.8,1,1,1.5,67,42,4
40,0.2,0.8,1,1,1.5,67,43,4
40,0.2,0.8,1,1,1.5,67,44,4
40,0.2,0.8,1,1,1.5,67,45,4
40,0.2,0.8,1,1,1.5,67,46,5
40,0.2,0.8,1,1,1.5,67,47,4
40,0.2,0.8,1,1,1.5,67,48,5
40,0.2,0.8,1,1,1.5,67,49,4
40,0.2,0.8,1,1,1.5,67,50,4
40,0.2,0.8,1,1,1.5,67,51,4
40,0.2,0.8,1,1,1.5,67,52,4
40,0.2,0.8,1,1,1.5,67,53,4
40,0.2,0.8,1,1,1.5,67,54,4
40,0.2,0.8,1,1,1.5,67,55,4
40,0.2,0.8,1,1,1.5,67,56,4
40,0.2,0.8,1,1,1.5,67,57,4
40,0.2,0.8,1,1,1.5,67,58,5
40,0.2,0.8,1,1,1.5,67,59,4
40,0.2,0.8,1,1,1.5,67,60,4
40,0.2,0.8,1,1,1.5,67,61,4
40,0.2,0.8,1,1,1.5,67,62,4
40,0.2,0.8,1,1,1.5,67,63,4
40,0.2,0.8,1,1,1.5,67,64,5
40,0.2,0.8,1,1,1.5,67,65,4
40,0.2,0.8,1,1,1.5,67,66,4
40,0.2,0.8,1,1,1.5,67,67,4
40,0.2,0.8,1,1,1.5,67,68,4
40,0.2,0.8,1,1,1.5,67,69,4
40,0.2,0.8,1,1,1.5,67,70,4
40,0.2,0.8,1,1,1.5,67,71,4
40,0.2,0.8,1,1,1.5,67,72,4
40,0.2,0.8,1,1,1.5,67,73,4
40,0.2,0.8,1,1,1.5,67,74,5
40,0.2,0.8,1,1,1.5,67,75,4
40,0.2,0.8,1,1,1.5,67,76,4
40,0.2,0.8,1,1,1.5,67,77,4
40,0.2,0.8,1,1,1.5,67,78,5
