sides,defector,cooperator,radio,pay,factor,tolerance,info_seed,info_generations
40,0.2,0.8,1,1,2,23,0,4
40,0.2,0.8,1,1,2,23,1,4
40,0.2,0.8,1,1,2,23,2,4
40,0.2,0.8,1,1,2,23,3,7
40,0.2,0.8,1,1,2,23,4,4
40,0.2,0.8,1,1,2,23,5,5
40,0.2,0.8,1,1,2,23,6,5
40,0.2,0.8,1,1,2,23,7,4
40,0.2,0.8,1,1,2,23,8,4
40,0.2,0.8,1,1,2,23,9,5
40,0.2,0.8,1,1,2,23,10,5
40,0.2,0.8,1,1,2,23,11,5
40,0.2,0.8,1,1,2,23,12,4
40,0.2,0.8,1,1,2,23,13,4
40,0.2,0.8,1,1,2,23,14,5
40,0.2,0.8,1,1,2,23,15,5
40,0.2,0.8,1,1,2,23,16,4
40,0.2,0.8,1,1,2,23,17,5
40,0.2,0.8,1,1,2,23,18,4
40,0.2,0.8,1,1,2,23,19,4
40,0.2,0.8,1,1,2,23,20,4
40,0.2,0.8,1,1,2,23,21,4
40,0.2,0.8,1,1,2,23,22,4
40,0.2,0.8,1,1,2,23,23,5
40,0.2,0.8,1,1,2,23,24,4
40,0.2,0.8,1,1,2,23,25,4
40,0.2,0.8,1,1,2,23,26,4
40,0.2,0.8,1,1,2,23,27,4
40,0.2,0.8,1,1,2,23,28,4
40,0.2,0.8,1,1,2,23,29,4
40,0.2,0.8,1,1,2,23,30,4
40,0.2,0.8,1,1,2,23,31,5
40,0.2,0.8,1,1,2,23,32,4
40,0.2,0.8,1,1,2,23,33,5
40,0.2,0.8,1,1,2,23,34,4
40,0.2,0.8,1,1,2,23,35,5
40,0.2,0.8,1,1,2,23,36,4
40,0.2,0.8,1,1,2,23,37,4
40,0.2,0.8,1,1,2,23,38,4
40,0.2,0.8,1,1,2,23,39,5
40,0.2,0.8,1,1,2,23,40,4
40,0.2,0.8,1,1,2,23,41,4
40,0.2,0.8,1,1,2,23,42,4
40,0.2,0.8,1,1,2,23,43,4
40,0.2,0.8,1,1,2,23,44,4
40,0.2,0.8,1,1,2,23,45,4
40,0.2,0.8,1,1,2,23,46,5
40,0.2,0.8,1,1,2,23,47,4
40,0.2,0.8,1,1,2,23,48,5
40,0.2,0.8,1,1,2,23,49,4
40,0.2,0.8,1,1,2,23,50,4
40,0.2,0.8,1,1,2,23,51,4
40,0.2,0.8,1,1,2,23,52,4
40,0.2,0.8,1,1,2,23,53,4
40,0.2,0.8,1,1,2,23,54,4
40,0.2,0.8,1,1,2,23,55,4
40,0.2,0.8,1,1,2,23,56,4
40,0.2,0.8,1,1,2,23,57,4
40,0.2,0.8,1,1,2,23,58,5
40,0.2,0.8,1,1,2,23,59,4
40,0.2,0.8,1,1,2,23,60,4
40,0.2,0.8,1,1,2,23,61,4
40,0.2,0.8,1,1,2,23,62,4
40,0.2,0.8,1,1,2,23,63,4
40,0.2,0.8,1,1,2,23,64,5
40,0.2,0.8,1,1,2,23,65,4
40,0.2,0.8,1,1,2,23,66,4
40,0.2,0.8,1,1,2,23,67,4
40,0.2,0.8,1,1,2,23,68,4
40,0.2,0.8,1,1,2,23,69,4
40,0.2,0.8,1,1,2,23,70,4
40,0.2,0.8,1,1,2,23,71,4
40,0.2,0.8,1,1,2,23,72,4
40,0.2,0.8,1,1,2,23,73,4
40,0.2,0.8,1,1,2,23,74,5
40,0.2,0.8,1,1,2,23,75,4
40,0.2,0.8,1,1,2,23,76,4
40,0.2,0.8,1,1,2,23,77,4
40,0.2,0.8,1,1,2,23,78,5
40,0.2,0.8,1,1,2,23,79,4
40,0.2,0.8,1,1,2,23,80,4
40,0.2,0.8,1,1,2,23,81,4
40,0.2,0.8,1,1,2,23,82,4
40,0.2,0.8,1,1,2,23,83,5
40,0.2,0.8,1,1,2,23,84,4
